id,screen_name,following,created_at,default_profile,default_profile_image,description,fast_followers_count,favourites_count,followers_count,friends_count,has_custom_timelines,is_translator,listed_count,location,media_count,name,normal_followers_count,pinned_tweet_ids_str,possibly_sensitive,profile_image_url_https,profile_interstitial_type,statuses_count,translator_type,verified,want_retweets,profile_banner_url,url,verified_type,cluster_id,clean_description,user_age,follower_growth_rate,friends_growth_rate,hashtag_in_description,numbers_in_description,status_count,no_type_tweet,no_type_retweet_with_comment,no_type_reply,mean_no_media_per_tweet,mean_no_words,no_languages,mean_no_hashtags,mean_favourites_per_tweet,time_between_tweets,tweet_frequency,min_tweets_per_hour,min_tweets_per_day,max_tweets_per_hour,max_tweets_per_day,max_occurence_of_same_gap,unique_mention_rate_per_tweet,mean_user_mentions_per_tweet,retweet_as_tweet_rate,no_retweet_tweets,mean_retweets_per_tweet,Botometer Score,,"آیا دنبال‌شوندگان/دنبال‌کننده‌ها غیرعادی‌اند؟نسبت غیرمنطقی، فالوورهای فیک (ویژگی‌های شبکه‌ای و تعاملات (Network Features)
الگوهای ارتباطی و شبکه اجتماعی حساب‌ها:
•        نسبت فالوورها به فالووینگ:
o        دنبال‌کردن هزاران نفر و داشتن تعداد کمی فالوور.
o        یا برعکس: داشتن تعداد زیاد فالوور اما بدون تعامل واقعی.
•        خوشه‌های هماهنگ: چند حساب با هم توییت مشابه منتشر می‌کنند یا همزمان لایک/ری‌توئیت می‌کنند.
•        شبکه‌های مشابه: داشتن مجموعه‌ای مشابه از فالوورها یا فالووینگ‌ها.
•        Retweet farms: حساب‌هایی که صرفاً ری‌توئیت می‌کنند تا ترند مصنوعی بسازند.)","آیا محتوای توییت‌ها خودکار به‌نظر می‌رسد؟تکراری، تبلیغاتی، ماشینی (•        تکرار متن: پست‌های یکسان یا بسیار شبیه بین چند اکانت.
•        الگوهای ثابت: همه توییت‌ها یک ساختار دارند (لینک + هشتگ + ایموجی).
•        غلبه لینک: درصد زیادی از توییت‌ها شامل لینک هستند.
•        هشتگ‌های پرکاربرد: استفاده از ترندها برای جلب توجه، حتی اگر بی‌ارتباط باشند.
•        منشن گسترده: منشن کردن تعداد زیادی کاربر برای تبلیغ یا اسپم.
•        کیفیت زبانی:
o        زبان ماشینی یا ترجمه‌شده خودکار.
o        خطاهای عجیب یا یکنواختی بیش‌ازحد.
•        تنوع پایین واژگان: استفاده مکرر از واژه‌ها و عبارت‌های تکراری.)","آیا پروفایل واقعی به‌نظر می‌رسد؟عکس واقعی، بیوگرافی کامل، نام کاربری (
•        نام کاربری(username/handle):
o        وجود رشته‌های عددی طولانی (user12345678)
o        شباهت زیاد نام‌ها در چند حساب مختلف مثلاً iran_news01, iran_news02، ….
o        نام‌هایی بی‌معنی یا تصادفی (abc_45_klo)
•        تصویر پروفایل:
o        استفاده از تصویر پیش‌فرض یا avatar عمومی
o        تصاویر دزدیده‌شده یا تکراری می‌توان با جستجوی معکوس گوگل بررسی کرد.
o        کیفیت پایین یا غیرمرتبط (مثلاً لوگوی تصادفی).
•        بیو (Bio):
o        بیوهای خالی یا خیلی کوتاه.
o        بیوهای تکراری بین چند حساب (کپی/پیست).
o        استفاده از کلمات کلیدی مثل bot, feed, auto، یا فقط هشتگ.
•        تاریخ ایجاد حساب:
o        حساب‌های خیلی جدید که در همان روز/هفته صدها توییت می‌زنند.
o        موجی از حساب‌های جدید در بازه زمانی کوتاه.
•        لینک‌ها در پروفایل:
o        لینک‌های کوتاه‌شده (tinyurl) که مقصدشان تبلیغی یا مشکوک است.
o        تکرار یک دامنه در پروفایل چند حساب مشابه.)","آیا رفتار زمانی توییت‌ها طبیعی است؟ارسال نامنظم، در ساعات مختلف (فرکانس بالا: ارسال ده‌ها یا صدها توییت در روز.
•	پایداری زمانی: فعالیت ۲۴/۷ بدون استراحت (انسان نیاز به خواب دارد).
•	فواصل منظم: توییت‌ها دقیقاً در بازه‌های منظم (مثلاً هر 10 دقیقه).
•	انفجار فعالیت Burstiness : ناگهان در مدت کوتاه صدها پست منتشر می‌کنند.
•	زمان‌بندی نامعمول: کاربر فرضی ایرانی که همیشه در نیمه‌شب ایران فعال است.)","آیا تعامل با دیگران وجود دارد؟ریپلای، منشن، گفت‌وگو با کاربران (ویژگی‌های رفتاری در مکالمه (Conversational Features)
•        پاسخ‌دهی کم: حسابی که تقریباً هیچوقت جواب مستقیم نمی‌دهد.
•        پاسخ‌های ماشینی: جملات کلیشه‌ای و تکراری مثل ""Great post!"" یا ""Nice info""
•        تأخیر یکنواخت در پاسخ: مثلاً همیشه ۳ ثانیه بعد جواب می‌دهد.
•        نبود تعامل شخصی: اشاره نکردن به تجربیات فردی یا مکالمات واقعی.)",آیا توییت‌ها متنوع و طبیعی‌اند؟زبان انسانی، نظر شخصی، طنز، تعامل,آیا فرکانس استفاده از یک هشتگ زیاد است,LLM(ChatGPT),LLM(Gemini),Grok 4,listed_growth_rate,followers_friend_ratio,description_length,num_digits_in_name,num_digits_in_username,url_in_description,retweet_ratio,no_tweets_on_creation_day,no_tweets_on_creation_week,"class (1:bot, 2:human, 3:News Agent, 4:unverified)",tagger's name 2,Probe2,"class (1:bot, 2:human, 3:News Agent, 4:unverified)_1",Reason2,tagger's name 3,Probe3,"class (1:bot, 2:human, 3:News Agent, 4:unverified)_2",Reason3,فرکانس استفاده از یک هشتگ یکسان بالا است.,شباهت زیادی بین متن پست های کاربر هست.,فواصل زمانی منظم و یکسان بین ارسال پست ها,انفجار فعالیت ( ارسال تعداد پست زیاد در بازه زمانی یک ساعت),انفجار فعالیت ( ارسال تعداد پست زیاد در بازه زمانی یک روز),اغلب پست ها ریتوییت هستند,تعداد منشن بقیه کاربران زیاد است,تعداد حساب هایی که بیو های مشابه این کاربر دارند زیاد است,بیو حساب شامل اطلاعات شخصی است ( برای مثال اسم دانشگاه، مدرک تحصیلی ، نام محل کار و...) ( نیاز به بررسی دستی حساب ها یا استفاده از llm دارد),ارسال تعداد پست زیاد در روز ایجاد حساب,ارسال تعداد پست زیاد در هفته ایجاد حساب,نداشتن گفت و گو با بقیه کاربران ( گذاشتن ریپلای های متوالی به پست های یکدیگر),تصویر پروفایل واقعی باشد ( نیاز به بررسی دستی حساب ها دارد),برچسب نهایی
972611156,yaamaashitaa,,2012-11-26T19:57:42+00:00,FALSE,FALSE,فرزند ایران از خاک دلیران / پادشاهی‌خواه / وفادار به خاندان پهلوی/ پاینده ملت شریف و میهن عزیزمان ایران/متعهد به ایران آزاد و سکولار ♕𓃬☼ پرسپولیسی اصیل,0,977712,29708,9836,TRUE,FALSE,57,پاینده باد پادشاهی ایران,61822,امیر آریان(طنزنوشت)♕𓃬☼,29708,['1872757114055348543'],FALSE,https://pbs.twimg.com/profile_images/1872670353412993024/PiLeij0w_normal.jpg,,237904,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/972611156/1733608506,,,4,فرزند ایران از خاک دلیران / پادشاهی‌خواه / وفادار به خاندان پهلوی/ پاینده ملت شریف و میهن عزیزمان ایران/متعهد به ایران آزاد و سکولار ♕𓃬☼ پرسپولیسی اصیل,4513,6.582761,2.179481,0,0,237904,52,0,1,1.277778,28.07407,1,2.425926,267.4815,1303425,52.71527,0,0,2,2,2,0.037037,0.037037,4574.057692,237851,41.25926,1.7/5,,,,,,,,,,,,0.012213,3.020333,151,0,0,0,0.013321,0,0,2,soltani,0,4,اکانت وجود نداشت,Abolhasani,0.3,2,نرخ توییت روزانه نرمال- فواصل مشخص ندارد- تعامل بالا با دیگران- نرخ رشد فالور نرمال,0,0,0,0,1,0,0,0,0,0,0,0,,human(2)
1.83974E+18,Medinfo_X,0,2024-09-27T19:04:13+00:00,TRUE,FALSE,Founder & Medical Director of MEDINFOX | Medical information Xpert |⚕️🩺💊💉ℹ️❌ | Physician | اندازه نگه‌دار که اندازه نکوست هم لایق دشمن است و هم لایق دوست,0,6676,3555,33,FALSE,FALSE,5,,386,Dr. Mehrdad Ashabi,3555,['1868485944678158543'],FALSE,https://pbs.twimg.com/profile_images/1868469035022827521/LCYvMtCd_normal.jpg,,3134,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1839742643456356356/1737804246,,,1,Founder & Medical Director of MEDINFOX | Medical information Xpert | | Physician | اندازه نگه‌دار که اندازه نکوست هم لایق دشمن است و هم لایق دوست,190,18.71053,0.173684,0,0,3134,4,0,0,1,503.75,1,0,1639.25,114919.8,16.49474,0,0,2,2,1,0,0,782.5,3130,273.25,Error - Timeout,,,,,,,1,,,,,0.014535,107.7273,153,0,0,0,0.47117,0,0,2,Baghi,0.2,2,بیو شامل اطلاعات شخصی است/ با بقیه کاربران در تعامل است/میزان فعالیت در روز و ساعت بالاست/,Abbasgholi,0.1,2,بیو انسان گونه و واقعی با لحن انسانی، زمان بین توییت ها کم،,0,0,1,1,1,0,0,0,1,0,0,0,,human(2)
9.79547E+17,GadflyPersia,0,2018-03-30T02:33:05+00:00,FALSE,FALSE,"Gadfly of the politically correct society; classical liberal, board member of @LibertyIranian",0,284022,22667,917,TRUE,FALSE,90,United States,1531,Shervan Fashandi,22667,['1576450693858140162'],FALSE,https://pbs.twimg.com/profile_images/1470235329097617420/6m6_nBhn_normal.jpg,,39931,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/979547029675368449/1522444748,https://t.co/5hydGoxxxP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033125,24.71865,93,0,0,0,0.561983,0,0,4,Jalilinia,0.5,4,داده کافی موجود نیسن,soltani,0.2,2,تیک آبی / فالور زیاد / توییت های در یک موضوع / ریتوییت زیاد,0,0,0,0,0,0,0,0,0,0,0,0,,unverified(4)
8.15592E+17,BehrouzBoochani,0,2017-01-01T16:12:48+00:00,TRUE,FALSE,Writer/ Kurd,0,3537,80798,2746,TRUE,FALSE,407,"Aotearoa, Wellington",373,Behrouz Boochani,80798,['1863936855382622331'],FALSE,https://pbs.twimg.com/profile_images/1633773675408392192/YTm7xpGS_normal.jpg,,5559,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/815591614903001089/1645065756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128391,29.42389,12,0,0,0,0.4,0,0,1,Vazifeh,0.3,2,اکانت منتسب به شخص حقیقی است/تعامل چندانی با کاربران دیگر به جز ریتوییت ندارد/اکانت قدیمی و نرخ رشد و فعالیت منطقی است,ParhamTehrani,0.3,2,داده متنی ناکافی | تعامل کاربران زیاد|فعالیت تعامل کم,0,0,0,0,0,0,0,0,1,0,0,1,,human(2)
8.7433E+17,VidaSarafraz,0,2017-06-12T18:19:09+00:00,TRUE,FALSE,نخوانند بر ما کسی آفرین / چو ویران بود بوم ایران زمین,0,514140,67877,990,TRUE,FALSE,100,,4947,Vida,67877,['988526205979824129'],FALSE,https://pbs.twimg.com/profile_images/1775263898381488128/uUyKBCsI_normal.jpg,,105205,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/874330245037527040/1637048793,,,4,نخوانند بر ما کسی آفرین / چو ویران بود بوم ایران زمین,2854,23.78311,0.346882,0,0,105205,162,13,226,0.432749,15.423,6,1.635478,608.6686,396412,36.8623,0,0,14,44,113,0.57115,0.709552,646.9382716,104804,133.1832,0.6/5,,,,,,,,,,,,0.033245,68.56263,53,0,0,0,0.00605,0,0,1,,0.1,2,لحن پیام ها انسانی است، داشتن تعامل با بقیه کاربران، داشتن فالوئر زیاد، سن حساب زیاد است,Jalilinia,0.4,2,دارای فعالیت انفجاری ست / ویو و لایک ترمال / بدون تعامل هست ,0,0,0,0,1,0,0,0,0,0,0,0,,human(2)
1.49692E+18,JM_pensylvani,0,2022-02-24T18:45:26+00:00,TRUE,FALSE,"خدای من‌ آبجویی ست تگری، در یخچال خانه ام

گاهی موزیک میذارم با این هشتک #مکتونز میتونید پیداش کنید",0,65620,6181,952,TRUE,FALSE,33,,1249,Maktoub ‏زن، زندگی، آزادی,6181,['1857932915633467573'],FALSE,https://pbs.twimg.com/profile_images/1865893842957807616/JLyAx0IL_normal.jpg,,37092,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1496919051624398854/1694204188,,,1,"خدای من‌ آبجویی ست تگری، در یخچال خانه ام
 
 گاهی موزیک میذارم با این هشتک مکتونز میتونید پیداش کنید",1136,5.441021,0.838028,1,0,37092,1,0,0,0,52,1,1,126,0,32.65141,1,1,1,1,1,0,0,37091,37091,12,1.1/5,,,,,,,,,,,,0.025581,6.492647,99,0,0,0,0.090473,0,0,2,,0.1,2,صفحه کاربری پرایوت است.,Jalilinia,0.4,4,داده کافی موجود نیست ,0,0,0,0,1,0,0,0,0,0,0,0,,human(2)
437780037,abdorezaahmadi,,2011-12-15T20:40:56+00:00,FALSE,FALSE,Financial and Data Analyst,0,58204,8720,775,TRUE,FALSE,27,Germany,478,Abdolreza Ahmadi,8720,[],FALSE,https://pbs.twimg.com/profile_images/1849814885351202816/Arx7ic02_normal.jpg,,12323,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/437780037/1719225180,,,1,Financial and Data Analyst,4860,1.794239,0.159465,0,0,12323,1,0,0,1,7,1,2,241,0,2.535597,1,1,1,1,1,0,0,12322,12322,52,0.1/5,,,,,,,,,,,,0.005385,11.25161,26,0,0,0,0.486111,0,0,2,jalilinia,0.3,4,اکانت قدیمی ست /  داده دیتاست کافی نیست,ParhamTehrani,0.2,2,تعامل کاربران|تعداد تویت در روز و ساعت طبیعی| تعداد ریتویت و رپپلای کم,0,0,0,0,0,0,0,0,1,0,0,0,,human(2)
9.35702E+17,HeKasrehCrisis,,2017-11-29T02:47:33+00:00,TRUE,FALSE,اینا تا شب عید رفتنی‌ان,0,164587,41446,368,TRUE,FALSE,126,,2173,ـــه,41446,['1762717457980997763'],FALSE,https://pbs.twimg.com/profile_images/1571726137335627778/azTPPiAP_normal.jpg,,17145,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/935701736051920896/1667316689,https://t.co/KoFPcu1fMp,,1,اینا تا شب عید رفتنی‌ان,2684,15.44188,0.137109,0,0,17145,1,0,0,1,30,1,0,1151,0,6.387854,1,1,1,1,1,0,0,17144,17144,182,0.4/5,,,,,,,,,,,,0.044397,112.625,23,0,0,0,0.38763,0,0,2,Abbasgholi,0.3,2,تعامل زیاد با کاربران، زمان متوسط بین توییت ها، نرخ رشد فالور خیلی بالا،,tehrani,0.1,2,فعالیت طبیعی|تعامل کاربران,0,0,0,0,0,0,0,0,0,0,0,0,,human(2)
470388164,DDSBobby,,2012-01-21T18:15:04+00:00,TRUE,FALSE,"Husband, Father, Proud🇺🇸, @LAMag 2020 Top Dentist, Thinking out loud my #RandomThoughts🤔, @UCLA alum,@UBDentalAlumni ,humor,fitness enthusiast,Iran Politics",0,174103,7628,2931,FALSE,FALSE,29,"Woodland Hills, CA",3494,𝐵𝑜𝒷𝒷𝓎 𝒜𝒻𝓇𝑜𝑜𝓏,7628,['1577024422237437953'],FALSE,https://pbs.twimg.com/profile_images/1652079732526137345/TdiNkqzl_normal.jpg,,21614,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/470388164/1701722064,https://t.co/TSSIvP5Lvs,,1,"Husband, Father, Proud, @LAMag 2020 Top Dentist, Thinking out loud my RandomThoughts, @UCLA alum,@UBDentalAlumni ,humor,fitness enthusiast,Iran Politics",4823,1.581588,0.607713,1,1,21614,14,0,2,0.944444,23.5,3,1,204,3188459,4.481443,0,0,2,2,3,0.277778,0.277778,1542.714286,21598,27.44444,0.7/5,,,,,,,,,,,,0.005827,2.602525,156,0,0,0,0.387213,0,0,2,ParhamTehrani,0.1,2,سن زیاد حساب کاربری|تعامل با کاربران|تعداد لایک و ریتویت کم|بیشترین تعداد فعالیت در روز و ساعت زیاد|تعداد فالورها و فالوها طبیعی,kargar,0.5,2,اکانت قدیمی/ بیو شخصی / استفاده از فونت خاص در نام کاربری/ لایک مناسب,0,0,0,0,0,0,0,0,1,0,0,0,,human(2)
8.31526E+17,KFravahar,0,2017-02-14T15:30:19+00:00,FALSE,FALSE,"مبتکر اصطلاح پهلویسم
 Iranian TV & Radio Host, Political Analyst & Freedom Activist -in Exile 
#پهلویسم
https://t.co/tGVFdieqRC
  https://t.co/B4tmGvzQRP",0,54094,35985,472,TRUE,FALSE,66,"London, England",4815,Khosro Fravahar,35985,[],FALSE,https://pbs.twimg.com/profile_images/1375042017487638529/iJpvnQDM_normal.jpg,,26670,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/831525989616332801/1535484600,https://t.co/YZk3VAgRot,,1,"مبتکر اصطلاح پهلویسم
  Iranian TV & Radio Host, Political Analyst & Freedom Activist -in Exile 
 پهلویسم",2972,12.10801,0.158816,1,1,26670,46,15,3,0.296875,32.42188,2,1.40625,748.2031,1530274,8.973755,0,0,3,5,1,0.078125,0.078125,578.3913043,26606,167.0625,0.3/5,,,,,,,,,,,,0.021113,76.23941,153,0,0,1,0.211445,0,0,2,Baghi,0.2,2,هشتگ متفاوت/گفتار انسانی دارد/با بقیه کاربران در تعامل است/ فعالیت منطقی در روز و ساعت/بیو شامل اطلاعات شخصی است/,Abbasgholi,0.3,2,بیو انسان گونه، لحن انسانی، نام واقعی،,0,0,0,0,0,0,0,0,1,0,0,0,,human(2)
1.42748E+18,RezaS27,0,2021-08-17T03:52:55+00:00,TRUE,FALSE,,0,63512,4342,42,FALSE,FALSE,21,,6302,M.Reza.S.27,4342,['1850778010707808554'],FALSE,https://pbs.twimg.com/profile_images/1830093393826902019/oTJ39Skk_normal.jpg,,20799,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1427478470125408258/1726977265,,,1,,1327,3.272042,0.03165,0,0,20799,3,4,4,0.625,39.125,1,4,163.5625,5862372,15.6737,0,0,2,4,6,0.25,0.25,6929.333333,20788,19.75,1.3/5,,,,,,,,,,,,0.01418,103.381,0,2,2,0,0.083726,0,0,1,Jalilinia,0.1,2,متن نرمال / لایک و ویو نرمال / ,soltani,0,2,تعامل زیاد / لحن انسانی / هشتگ کم / فالور زیاد ,0,0,0,0,0,0,0,0,0,0,0,0,,human(2)
1.2625E+18,hastyarrr,0,2020-05-18T21:43:32+00:00,TRUE,FALSE,ما راویان حقیقتیم و آنان کاسبان شریعت❇️,0,89345,10609,263,TRUE,FALSE,11,negorongoro,877,ایوان ایلیچ چردیاکوف(Alireza Fallah),10609,['1583088490664714241'],FALSE,https://pbs.twimg.com/profile_images/1383835734570803208/tcnnCj0S_normal.jpg,,64298,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1262498994347036672/1620091315,,,1,ما راویان حقیقتیم و آنان کاسبان شریعت,1783,5.950084,0.147504,0,0,64298,109,0,0,0.513761,24.97248,1,2.091743,223.8257,398826.5,36.06169,0,0,2,3,1,0,0,588.8899083,64189,43.04587,0.7/5,,,,,,,,,,,,0.005679,40.3384,39,0,0,0,0.819283,0,0,2,soltani,0.1,2,نسبت قالور به فالوینگ زیاد / ریتوییت زیاد / فحاشی زیاد / تعاملات زیاد ,Abolhasani,0.4,2,نرخ ریتوییت بالا-تعامل با دیگران کم- فواصل مشخص ندارد- نرخ توییت روزانه کم,0,0,0,0,0,0,0,0,0,0,0,0,,human(2)
7.58191E+17,cafeandisheh,0,2016-07-27T06:42:26+00:00,TRUE,FALSE,"ایرانی ، مهاجر، پادشاهی خواهم ولی مثل تو تنها یک رای دارم.
آدرس کانال یوتیوبم 
https://t.co/w5J9iHB0kg",0,93132,7373,3457,TRUE,FALSE,7,,1982,Mahmoud Rezaei,7373,['1574414642125803522'],FALSE,https://pbs.twimg.com/profile_images/1796884166199697409/49sRqvRe_normal.jpg,,26885,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/758190794872238080/1727157252,,,1,"ایرانی ، مهاجر، پادشاهی خواهم ولی مثل تو تنها یک رای دارم.
 آدرس کانال یوتیوبم",3174,2.322936,1.089162,0,1,26885,2,1,0,0.333333,23.33333,2,2,4.666667,42361,8.470384,0,1,1,2,1,0,0.666667,13441,26882,2,0.4/5,,,,,,,,,,,,0.002103,2.132774,102,0,0,1,0.869231,0,0,2,Baghi,0.3,2,فعالیت زیاد در ساعت‌های خاص / ادبیات رسمی / تعامل محدود / فواصل زمانی منظم / محتوای تکراری /,Abbasgholi,0.3,2,تعداد توییت ها منطقی، زمان بین توییت ها زیاد، بیو انسان گونه، لحن انسانی،,0,0,0,0,0,0,0,0,0,0,0,0,,human(2)
2906216146,mabi182,0,2014-12-05T10:01:29+00:00,TRUE,FALSE,,0,31988,4188,529,TRUE,FALSE,7,,828,Mahboobeh Hosseinpour,4188,['1284282048627142657'],FALSE,https://pbs.twimg.com/profile_images/988884355555573760/a1v2FSd7_normal.jpg,,8653,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/2906216146/1435241025,,,1,,3774,1.109698,0.14017,0,0,8653,10,1,9,0.344828,53.24138,1,4.724138,46.89655,4364979,2.292793,0,0,2,6,10,0.310345,0.724138,863.3,8633,13,0.4/5,,,,,,,,,,,,0.001782,7.916824,0,0,3,0,0.100639,0,0,2,jalilinia,0.3,2,استفاده از هشتگ های زیاد و متنوع / اغلب ویو ها پایین تر از انتظار / ,ParhamTehrani,0.2,2,تعامل کم کاربران| فعالیت طبیعی|عمر زیاد حساب,0,0,0,0,0,0,0,0,0,0,0,0,,human(2)
1252857842,FardadFarahzad,,2013-03-08T22:13:18+00:00,TRUE,FALSE,"Journalist | روزنامه‌نگار | Host of 24 with Fardad Farahzad on @IranIntl 

fardad@farahzad.com
‌",0,106092,607588,9314,TRUE,FALSE,755,"Washington, DC",22447,Fardad Farahzad | فرداد فرحزاد,607588,[],FALSE,https://pbs.twimg.com/profile_images/1683671309262151681/0izgahVf_normal.jpg,,28730,regular,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1252857842/1731202467,https://t.co/qcYzSxil35,,1,"Journalist | روزنامه‌نگار | Host of 24 with Fardad Farahzad on @IranIntl 
 
 fardad@farahzad.com
 ‌",4411,137.7438,2.111539,0,1,28730,1,0,0,1,15,1,0,1855,0,6.513262,1,1,1,1,1,0,0,28729,28729,107,0.1/5,,,,,,,,,,,,0.165389,65.23384,96,0,0,0,0.052202,0,0,3,Abbasgholi,0.7,1,تعامل زیاد با کاربران، زمان زیاد بین توییت ها، نرخ رشد فالور بالا،,Vazifeh,0,4,در زمان تگ زدن اطلاعات شخص یافت نشد,0,0,0,0,0,0,0,0,1,0,0,0,,can’t find
62855930,amiretemadi,,2009-08-04T16:11:39+00:00,TRUE,FALSE,"#ایران_را_پس_میگیریم

https://t.co/DMBPHNvuCr",0,65220,91859,309,FALSE,FALSE,254,"Washington, DC",1959,Amir Etemadi | امیرحسین اعتمادی,91859,['1512910469778055175'],FALSE,https://pbs.twimg.com/profile_images/1594159150170357763/Sht3ezc-_normal.jpg,,23924,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/62855930/1726864977,https://t.co/oCvCCcvKQ4,,1,ایران_را_پس_میگیریم,5723,16.05085,0.053993,1,0,23924,0,0,2,0,24,1,0.5,410.5,56691145,4.180325,0,0,1,1,1,0.5,0.5,23922,23922,38.5,0.4/5,,,,,,,,,,,,0.043219,297.2783,45,0,0,1,0.819732,0,0,2,kargar,0.4,2,اکانت قدیمی/ نام کاربری شخصی/ بیو مطابق ترند/ فالور زیاد/ نرخ رشد فالور زیاد/ لایک زیاد,ParhamTehrani,0.1,2,تعامل کاربران| فعالیت طبیعی,0,0,0,0,0,0,0,0,0,0,0,0,,human(2)
1.59123E+18,hosseintajik07,0,2022-11-12T00:57:27+00:00,TRUE,FALSE,https://t.co/sLuAdLno6Q,0,8087,3782,816,FALSE,FALSE,10,,268,hossein t,3782,['1748807988683436396'],FALSE,https://pbs.twimg.com/profile_images/1646566656162791441/RkUWLK3a_normal.jpg,,3685,none,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009718,4.634804,23,0,2,1,0.793269,0,0,1,Vazifeh,0.5,2,ب وجود تعداد ریتوییت زیاد اکانت نرخ رشد منطقی ای دارد/ میانگین ریتوییت و لایک ها کم است/,Abolhasani,0.7,1,نسبت ریتوییت خیلی بالا,0,0,0,0,0,0,0,0,0,0,0,0,,bot(1)
1.46155E+18,Akhis_pakhis2,,2021-11-19T04:08:07+00:00,TRUE,FALSE,❤️👑اکانت سوم,0,42105,4322,3392,FALSE,FALSE,0,,2003,منجم,4322,['1579315170777894912'],FALSE,https://pbs.twimg.com/profile_images/1747385077783228416/1_-jHK-t_normal.jpg,,10726,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1461546511511265287/1712518039,,,1,اکانت سوم,1233,3.505272,2.751014,0,0,10726,22,10,4,0.585366,18.17073,2,1.682927,8.609756,413676.1,8.699108,0,0,3,5,6,0.146341,0.146341,485.9090909,10690,1.170732,1.2/5,,,,,,,,,,,,0,1.274175,12,0,1,0,0.281944,0,0,2,Baghi,0.2,2,/ محتوا متنوع / فواصل طبیعی / تعامل انسانی / گفت‌وگو با کاربران / منشن متعادل / بیوی کامل / فعالیت طبیعی / رفتار واقعی / نرخ پست‌گذاری متعاد,Abbasgholi,0.8,1,نام فیک، بیو بات گونه، سن حساب کم، تعداد فالور و فالویینگ تقریبا برابر و عجیب،,0,0,0,0,0,0,0,0,0,0,0,0,,human(2)
246019371,SiamakGhassemi,,2011-02-01T23:31:00+00:00,TRUE,FALSE,MBA & DBA سازمان مدیریت صنعتی | بنیان‌گذار موسسه مطالعات اقتصادی بامداد | مديرعامل شرکت سرمایه‌گذاری بامدادبیزنس | مشاوره اقتصادی و سرمایه‌گذاری: 22029600,0,23247,164518,193,TRUE,FALSE,195,Iran,844,سیامک قاسمی,164518,['1809870903334801783'],FALSE,https://pbs.twimg.com/profile_images/1875798462333132800/pWGc7mYA_normal.jpg,,7367,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/246019371/1654246803,https://t.co/mla45pqyC2,,1,MBA & DBA سازمان مدیریت صنعتی | بنیان‌گذار موسسه مطالعات اقتصادی بامداد | مديرعامل شرکت سرمایه‌گذاری بامدادبیزنس | مشاوره اقتصادی و سرمایه‌گذاری: 22029600,5177,31.77864,0.03728,0,1,7367,1,0,0,0,34,1,1,58,0,1.423025,1,1,1,1,1,0,0,7366,7366,2,0.1/5,,,,,,,,,,,,0.036579,852.4249,154,0,0,0,0.057143,0,0,4,Vazifeh,0.1,2,اکانت مرتبط با شخص حقیقی است و اطلاعات شخصی موجود است/با کاربران تعامل دارد/لحن انسانی دارد,ParhamTehrani,0.1,2,فعالیت طبیعی|تعامل کاربران|عمر زیاد حساب,0,0,0,0,0,0,0,0,1,0,0,0,,human(2)
